,T,E
609,299.94940557350895,-30032.059788486637
610,270.0876152688422,-30032.195427001803
611,309.43012509481446,-30032.58621557982
612,315.05650445798705,-30032.550096220446
613,299.96264499695815,-30032.854381786798
614,321.4972953327402,-30032.665639868355
615,288.08892133833734,-30032.824844058207
616,305.7522299136872,-30032.89429013146
617,312.95698910595553,-30032.332670556374
618,304.31910102302766,-30031.984544897252
619,301.23799032264253,-30032.35593350454
620,318.51128718524774,-30032.698730728913
621,311.2404186372952,-30032.24050662513
622,302.7790826109418,-30032.272764937712
623,292.16928229218604,-30032.66693739669
624,282.225815940904,-30032.966447838317
625,301.52368491132535,-30032.66134316156
626,296.24463411601516,-30033.25524880132
627,296.10661156579914,-30033.180549232737
628,275.3783293174322,-30032.782872529453
629,329.9342931382984,-30032.255079329578
630,321.23357677228927,-30032.535466062218
631,304.4842772704547,-30032.441383067784
632,314.31744724435913,-30032.744219326873
633,271.94923095755536,-30032.912897463633
634,311.0549637352894,-30033.20604672845
635,308.944171230533,-30032.904916564756
636,304.1174900873156,-30032.860642209587
637,276.0671253097577,-30033.037262426566
638,327.2973325053622,-30032.578335684855
639,300.2812795026098,-30032.54959894388
640,303.2923203497441,-30032.304949324
641,301.6839174671798,-30032.38978839919
642,277.71319166874815,-30032.461254247555
643,304.8086379566502,-30033.03098936302
644,296.4085472479343,-30032.719930819738
645,303.7407257174044,-30032.578977089324
646,275.7932387436083,-30032.02843471909
647,315.21436569121335,-30031.47000655935
648,277.5045365697143,-30031.66369825631
649,294.5117647983578,-30031.298254998463
650,302.5553153548672,-30031.391599623643
651,330.77437776458873,-30031.312355183778
652,314.54034462751525,-30031.168374979374
653,315.9046189158569,-30031.769282166
654,303.6035808459479,-30031.69956823859
655,309.59415285319614,-30031.48058225345
656,330.3086920107712,-30031.601256281545
657,319.55225913865195,-30031.260786604234
658,365.90388702626575,-30030.85262351141
659,309.65405451180413,-30031.596283119397
660,307.6943815489034,-30031.58241810931
661,305.0748774379784,-30031.709928730168
